fid,tag,x,y,w,h,s,1,2,3
212,267,1.5910225,188.28876,47.168846,35.546875,0.95,-1,-1,-1
213,10,87.97554,208.95932,69.367676,59.589355,0.95,-1,-1,-1
213,75,163.01392,174.87677,49.165894,39.275085,0.95,-1,-1,-1
213,232,86.878296,159.27359,46.94658,31.017944,0.95,-1,-1,-1
213,242,415.47107,136.63965,25.785156,17.16504,0.95,-1,-1,-1
213,246,290.45026,145.13231,35.6687,33.41104,0.95,-1,-1,-1
213,247,342.3014,148.61209,51.912415,39.96399,0.95,-1,-1,-1
213,254,12.474197,200.67154,68.84346,47.54303,0.95,-1,-1,-1
213,256,262.64954,171.98584,52.029175,41.731537,0.95,-1,-1,-1
213,257,290.19916,129.13763,29.177002,18.956848,0.95,-1,-1,-1
213,263,241.72586,247.57489,103.93506,70.106445,0.95,-1,-1,-1
213,264,412.32825,165.6528,40.54779,27.313782,0.95,-1,-1,-1
213,265,136.6796,131.17365,56.12082,56.235046,0.95,-1,-1,-1
213,266,145.97855,236.5527,91.763916,59.191345,0.95,-1,-1,-1
214,10,89.234924,207.06924,68.54074,61.777344,0.95,-1,-1,-1
214,75,162.99863,174.30032,49.68634,39.79071,0.95,-1,-1,-1
214,232,82.86415,160.0856,49.283417,31.862427,0.95,-1,-1,-1
214,242,412.23267,132.97699,22.18335,15.383301,0.95,-1,-1,-1
214,246,290.31732,143.46907,35.766113,32.638092,0.95,-1,-1,-1
214,247,341.76562,147.03842,52.708008,38.78189,0.95,-1,-1,-1
214,253,319.32947,119.481674,16.969116,14.726105,0.95,-1,-1,-1
214,254,2.36837,207.40549,58.071724,51.69281,0.95,-1,-1,-1
214,256,268.6223,168.75496,50.073364,39.233917,0.95,-1,-1,-1
214,257,290.95847,131.69609,27.191284,15.881775,0.95,-1,-1,-1
214,263,260.99634,233.40088,92.438354,64.886536,0.95,-1,-1,-1
214,264,410.89362,158.79068,41.658447,28.297089,0.95,-1,-1,-1
214,265,131.02936,125.19124,56.856598,66.86142,0.95,-1,-1,-1
214,266,167.04245,226.50906,82.18036,55.6929,0.95,-1,-1,-1
215,10,89.717026,206.35034,68.221924,62.608643,0.95,-1,-1,-1
215,75,162.99338,174.73557,49.885437,39.981964,0.95,-1,-1,-1
215,232,78.15499,162.32161,46.87065,32.163513,0.95,-1,-1,-1
215,242,409.0176,130.46112,22.883423,15.455322,0.95,-1,-1,-1
215,246,290.01392,143.63748,37.18042,31.738342,0.95,-1,-1,-1
215,247,342.60254,143.8766,51.93274,37.91107,0.95,-1,-1,-1
215,253,318.97266,117.96303,17.187744,14.536407,0.95,-1,-1,-1
215,254,-2.388134,213.10202,46.05827,55.170166,0.95,-1,-1,-1
215,256,272.3574,166.53375,49.45764,37.76602,0.95,-1,-1,-1
215,257,293.19086,131.93857,26.496582,15.488403,0.95,-1,-1,-1
215,263,275.68494,225.56091,86.58484,59.232697,0.95,-1,-1,-1
215,264,409.67346,156.42128,41.458252,26.732086,0.95,-1,-1,-1
215,265,122.42666,124.335464,61.085396,70.65323,0.95,-1,-1,-1
215,266,185.70547,220.07211,77.78192,49.920532,0.95,-1,-1,-1
216,10,89.901,206.73322,69.40416,62.267212,0.95,-1,-1,-1
216,75,163.64496,174.90218,49.961243,39.396423,0.95,-1,-1,-1
216,232,73.84072,164.44357,44.616898,33.564514,0.95,-1,-1,-1
216,246,292.93698,138.60922,34.5119,30.135254,0.95,-1,-1,-1
216,247,343.33115,142.72874,51.193604,35.179565,0.95,-1,-1,-1
216,253,317.5968,112.80644,17.894897,15.772507,0.95,-1,-1,-1
216,256,277.90027,161.39609,45.409912,37.33603,0.95,-1,-1,-1
216,263,286.0923,218.01996,84.13898,55.40088,0.95,-1,-1,-1
216,264,407.87274,150.3139,39.420532,28.93158,0.95,-1,-1,-1
216,265,108.730644,122.68227,69.27131,74.61398,0.95,-1,-1,-1
216,266,201.55148,210.80374,73.174805,48.069885,0.95,-1,-1,-1
216,272,280.70605,101.882385,34.117676,35.176544,0.95,-1,-1,-1
217,10,91.27664,205.57587,67.23761,63.438904,0.95,-1,-1,-1
217,75,163.23901,174.96576,49.336853,39.16986,0.95,-1,-1,-1
217,232,65.76349,166.51877,41.780273,34.076233,0.95,-1,-1,-1
217,247,342.73206,139.7334,51.757812,35.64801,0.95,-1,-1,-1
217,256,283.50348,159.0657,42.02301,35.980072,0.95,-1,-1,-1
217,257,291.87918,135.14926,30.81195,27.657806,0.95,-1,-1,-1
217,263,293.66376,209.20566,82.264465,54.884674,0.95,-1,-1,-1
217,264,407.20685,148.85268,38.711426,27.81897,0.95,-1,-1,-1
217,265,93.202484,133.43985,74.20596,69.276245,0.95,-1,-1,-1
217,266,211.74182,204.5054,71.14551,45.60736,0.95,-1,-1,-1
217,273,28.058197,294.47223,141.29259,85.76575,0.95,-1,-1,-1
217,275,327.82367,122.82361,21.235107,18.117615,0.95,-1,-1,-1
218,10,90.49068,205.79327,65.75989,62.57263,0.95,-1,-1,-1
218,75,163.73703,174.98985,49.10034,38.428253,0.95,-1,-1,-1
218,232,62.14503,171.8386,35.466496,30.983948,0.95,-1,-1,-1
218,247,346.2227,141.26479,48.226013,30.782837,0.95,-1,-1,-1
218,256,287.19003,155.16684,39.542297,34.919098,0.95,-1,-1,-1
218,257,294.15662,133.63647,27.967773,20.747925,0.95,-1,-1,-1
218,263,308.18723,195.90619,66.031006,54.263916,0.95,-1,-1,-1
218,264,404.3083,146.4537,38.495422,26.1297,0.95,-1,-1,-1
218,265,86.35742,136.79297,74.588196,74.48453,0.95,-1,-1,-1
218,266,225.95361,198.6021,62.677612,41.558502,0.95,-1,-1,-1
218,273,67.13942,278.7491,125.282104,73.97363,0.95,-1,-1,-1
218,275,326.17102,122.17098,22.873901,17.089912,0.95,-1,-1,-1
218,278,255.11493,355.88513,159.88391,131.17487,0.95,-1,-1,-1
218,279,403.17654,131.94122,26.882385,16.000061,0.95,-1,-1,-1
219,10,90.189026,206.53387,67.81421,61.585297,0.95,-1,-1,-1
219,75,164.57831,174.34583,47.70642,38.798645,0.95,-1,-1,-1
219,256,288.86578,153.92923,39.36615,32.65509,0.95,-1,-1,-1
219,257,295.61475,138.33005,26.312134,18.310883,0.95,-1,-1,-1
219,263,317.47083,186.83224,59.56787,55.55414,0.95,-1,-1,-1
219,264,403.89923,144.35806,36.470947,24.887878,0.95,-1,-1,-1
219,265,74.15523,137.3482,79.90408,80.98822,0.95,-1,-1,-1
219,266,236.40483,190.81819,56.465347,42.89511,0.95,-1,-1,-1
219,273,97.32431,264.41882,113.34778,65.92883,0.95,-1,-1,-1
219,275,325.7768,121.99582,21.694824,15.286011,0.95,-1,-1,-1
219,278,290.31183,325.99414,136.2992,111.88611,0.95,-1,-1,-1
219,279,401.8291,131.10797,25.368835,15.000061,0.95,-1,-1,-1
220,10,88.11427,206.16537,71.20888,63.167114,0.95,-1,-1,-1
220,75,164.24213,174.10196,49.140015,39.59204,0.95,-1,-1,-1
220,247,344.7699,137.31798,48.127808,30.081268,0.95,-1,-1,-1
220,256,292.4225,152.3779,36.78784,30.584534,0.95,-1,-1,-1
220,257,296.7945,134.15637,25.722412,18.10553,0.95,-1,-1,-1
220,263,324.8279,184.59392,54.819214,50.299866,0.95,-1,-1,-1
220,264,401.78546,141.0487,35.09076,25.134766,0.95,-1,-1,-1
220,265,58.634678,142.13702,82.4444,80.69171,0.95,-1,-1,-1
220,266,243.52066,184.30069,54.407227,40.917847,0.95,-1,-1,-1
220,273,126.58508,253.3773,104.12671,60.293472,0.95,-1,-1,-1
220,275,324.9671,121.95087,21.286255,14.034943,0.95,-1,-1,-1
220,278,316.51788,300.89288,115.64575,95.403564,0.95,-1,-1,-1
220,279,398.44232,130.12419,28.872559,15.56189,0.95,-1,-1,-1
220,280,161.23563,155.58801,36.882385,26.82367,0.95,-1,-1,-1
220,281,312.05878,114.0,17.941223,14.0,0.95,-1,-1,-1
221,10,86.675674,205.37476,73.79837,64.41809,0.95,-1,-1,-1
221,75,163.45822,174.01132,49.035156,39.238403,0.95,-1,-1,-1
221,247,345.07184,137.26538,44.705566,28.574402,0.95,-1,-1,-1
221,256,294.10254,150.69046,35.907837,29.238708,0.95,-1,-1,-1
221,257,297.21503,133.17773,24.880981,16.779907,0.95,-1,-1,-1
221,263,328.2265,182.92401,53.330566,47.82129,0.95,-1,-1,-1
221,264,400.3531,139.25821,33.95508,24.61789,0.95,-1,-1,-1
221,265,51.122925,137.30312,83.93962,90.364044,0.95,-1,-1,-1
221,266,250.77045,180.22424,53.887756,38.33966,0.95,-1,-1,-1
221,273,147.73224,241.1391,97.18991,58.180298,0.95,-1,-1,-1
221,275,319.02722,121.944115,21.13379,14.3869095,0.95,-1,-1,-1
221,278,333.91824,281.35388,109.73053,84.2511,0.95,-1,-1,-1
221,279,396.75656,129.85,28.469666,15.032471,0.95,-1,-1,-1
221,280,153.33298,156.90842,37.06299,26.018097,0.95,-1,-1,-1
221,281,309.50366,113.15291,17.955078,13.152924,0.95,-1,-1,-1
221,283,215.05885,122.00001,23.0,18.941154,0.95,-1,-1,-1
222,10,86.78961,205.07834,74.76778,64.886475,0.95,-1,-1,-1
222,75,164.46515,174.63217,47.03778,37.795715,0.95,-1,-1,-1
222,247,345.13208,134.64265,42.22119,28.739838,0.95,-1,-1,-1
222,256,297.05374,146.32236,32.400208,30.125244,0.95,-1,-1,-1
222,257,298.00153,132.76828,23.289185,16.987885,0.95,-1,-1,-1
222,263,330.843,178.14081,53.707214,44.418945,0.95,-1,-1,-1
222,264,397.8662,139.35231,34.227478,21.83435,0.95,-1,-1,-1
222,265,32.82043,149.90773,78.46808,86.015656,0.95,-1,-1,-1
222,266,258.1276,173.08878,50.62384,40.80078,0.95,-1,-1,-1
222,273,168.3689,230.55579,90.9949,53.664795,0.95,-1,-1,-1
222,275,316.31055,122.64554,20.375732,13.863098,0.95,-1,-1,-1
222,278,351.01077,261.93915,100.25012,76.87091,0.95,-1,-1,-1
222,280,147.63446,158.58861,40.99536,28.961945,0.95,-1,-1,-1
222,283,214.89206,120.30584,23.847107,21.649178,0.95,-1,-1,-1
223,10,87.49452,205.62381,74.46489,64.40277,0.95,-1,-1,-1
223,75,164.84608,176.17526,46.28351,36.595184,0.95,-1,-1,-1
223,247,345.03757,132.39194,38.78882,28.266296,0.95,-1,-1,-1
223,256,298.54785,146.15611,32.467896,26.62326,0.95,-1,-1,-1
223,257,297.62024,132.58054,23.374207,17.120422,0.95,-1,-1,-1
223,263,335.18787,175.42339,51.482605,40.66104,0.95,-1,-1,-1
223,264,395.6435,139.49051,34.370605,20.168945,0.95,-1,-1,-1
223,265,12.435837,157.25087,82.21691,86.89389,0.95,-1,-1,-1
223,266,265.57166,172.02359,46.96582,34.61499,0.95,-1,-1,-1
223,273,188.23788,220.5145,78.85785,49.634094,0.95,-1,-1,-1
223,275,314.0551,122.21449,20.10083,13.712097,0.95,-1,-1,-1
223,278,359.123,248.02959,97.09332,67.19911,0.95,-1,-1,-1
223,279,387.90186,123.952484,24.106323,15.6828,0.95,-1,-1,-1
223,280,140.2868,164.11824,41.425873,28.40033,0.95,-1,-1,-1
223,283,215.65677,120.65809,23.280518,21.52752,0.95,-1,-1,-1
223,286,70.58633,350.4734,191.2934,142.99841,0.95,-1,-1,-1
224,10,87.11595,205.18231,75.638336,64.864136,0.95,-1,-1,-1
224,75,164.33438,176.75934,46.65802,35.49054,0.95,-1,-1,-1
224,247,344.88556,133.54749,36.957397,25.591064,0.95,-1,-1,-1
224,256,298.85464,145.61426,32.58252,24.718994,0.95,-1,-1,-1
224,257,296.7976,132.48083,24.094482,15.258301,0.95,-1,-1,-1
224,263,339.57947,172.80368,47.595337,35.45526,0.95,-1,-1,-1
224,264,394.18243,138.97731,33.803406,18.929504,0.95,-1,-1,-1
224,265,4.4279327,165.85526,73.05561,91.0766,0.95,-1,-1,-1
224,266,271.7731,168.6289,42.492615,30.418396,0.95,-1,-1,-1
224,273,204.51404,211.31287,70.71576,47.781372,0.95,-1,-1,-1
224,278,373.90717,239.34856,82.275024,61.497208,0.95,-1,-1,-1
224,279,384.96695,122.85083,23.19574,15.15152,0.95,-1,-1,-1
224,280,132.43767,166.5231,45.066315,30.332153,0.95,-1,-1,-1
224,283,216.64581,128.19794,20.872559,16.239899,0.95,-1,-1,-1
224,286,115.21365,328.06772,167.07108,123.586365,0.95,-1,-1,-1
224,289,186.94122,111.882385,22.117615,13.117615,0.95,-1,-1,-1
225,10,86.32477,205.01834,76.066864,65.03226,0.95,-1,-1,-1
225,75,164.13708,176.9762,46.808167,35.07831,0.95,-1,-1,-1
225,247,342.7624,130.76875,38.34265,25.340149,0.95,-1,-1,-1
225,256,298.73215,142.95477,32.0531,25.382141,0.95,-1,-1,-1
225,257,297.77185,127.843796,21.130981,13.944153,0.95,-1,-1,-1
225,263,343.37286,172.15628,45.029785,32.97516,0.95,-1,-1,-1
225,264,390.38983,138.20883,36.242798,19.162659,0.95,-1,-1,-1
225,265,1.1126938,170.98175,75.42286,93.23035,0.95,-1,-1,-1
225,266,275.5716,164.33081,42.29944,32.230347,0.95,-1,-1,-1
225,273,219.55548,205.74976,61.348053,43.997375,0.95,-1,-1,-1
225,278,387.1303,224.9454,70.021484,60.565125,0.95,-1,-1,-1
225,279,383.34988,121.82512,23.57605,14.294464,0.95,-1,-1,-1
225,280,121.6461,167.89111,48.362183,33.08185,0.95,-1,-1,-1
225,286,159.90366,303.2187,140.66617,105.97589,0.95,-1,-1,-1
225,290,171.94147,148.58824,36.11731,26.529297,0.95,-1,-1,-1
226,10,84.72511,206.26633,76.864624,63.12976,0.95,-1,-1,-1
226,75,165.3665,176.39987,47.524536,35.58362,0.95,-1,-1,-1
226,247,340.55655,127.147064,38.980225,26.657227,0.95,-1,-1,-1
226,256,301.08142,140.13483,30.61914,25.708008,0.95,-1,-1,-1
226,257,297.46982,126.06738,20.689758,13.491882,0.95,-1,-1,-1
226,263,345.66577,164.37442,42.954224,34.797974,0.95,-1,-1,-1
226,264,390.30615,134.06198,33.917114,19.949951,0.95,-1,-1,-1
226,265,2.8300705,153.15912,69.06862,112.30228,0.95,-1,-1,-1
226,266,281.12106,162.29926,39.779114,30.404907,0.95,-1,-1,-1
226,273,230.20264,199.48145,57.544434,40.815918,0.95,-1,-1,-1
226,278,395.82422,211.06812,64.07202,59.957336,0.95,-1,-1,-1
226,279,382.19852,122.17566,23.73352,14.663666,0.95,-1,-1,-1
226,280,111.23593,169.6052,50.831635,34.035217,0.95,-1,-1,-1
226,283,217.02734,131.9531,19.109863,14.983826,0.95,-1,-1,-1
226,286,195.81287,281.3317,121.86139,93.559814,0.95,-1,-1,-1
226,290,168.10811,147.37927,39.089752,27.710602,0.95,-1,-1,-1
227,10,87.392166,205.43665,71.92563,64.36194,0.95,-1,-1,-1
227,75,165.17749,175.52335,46.49518,36.436462,0.95,-1,-1,-1
227,247,338.9873,126.47586,38.014526,25.94635,0.95,-1,-1,-1
227,256,302.4261,136.5953,29.49121,27.857117,0.95,-1,-1,-1
227,263,348.0786,161.06662,41.051758,34.313843,0.95,-1,-1,-1
227,264,389.0103,131.25565,29.784302,21.595581,0.95,-1,-1,-1
227,265,-1.4367027,165.30853,57.459267,105.01645,0.95,-1,-1,-1
227,266,286.05588,158.48993,35.054626,28.501892,0.95,-1,-1,-1
227,273,239.95709,192.24927,51.13324,40.503418,0.95,-1,-1,-1
227,275,297.8547,123.803314,22.669556,12.797668,0.95,-1,-1,-1
227,278,399.58832,204.68915,63.0744,54.058838,0.95,-1,-1,-1
227,279,379.20593,121.68783,24.474731,15.480537,0.95,-1,-1,-1
227,280,98.958405,175.52776,49.607056,32.304443,0.95,-1,-1,-1
227,286,224.17215,265.28394,109.60968,89.22589,0.95,-1,-1,-1
227,292,294.174,360.6505,147.17749,124.52722,0.95,-1,-1,-1
227,293,68.23577,166.52914,39.176544,30.05893,0.95,-1,-1,-1
228,10,89.065384,205.776,70.03934,64.82712,0.95,-1,-1,-1
228,75,164.44846,176.4943,46.76178,36.11267,0.95,-1,-1,-1
228,247,336.36646,125.62088,39.0437,24.45578,0.95,-1,-1,-1
228,256,297.52362,134.73845,33.70227,28.72931,0.95,-1,-1,-1
228,263,350.5697,158.79059,39.20276,33.59384,0.95,-1,-1,-1
228,264,385.94427,129.61583,30.210632,21.595337,0.95,-1,-1,-1
228,266,287.51123,157.26715,34.729492,27.220642,0.95,-1,-1,-1
228,273,246.13577,187.94626,49.031677,36.601074,0.95,-1,-1,-1
228,275,295.6541,123.98546,22.967773,12.097137,0.95,-1,-1,-1
228,278,401.61368,200.36261,60.52185,49.493042,0.95,-1,-1,-1
228,280,88.721466,177.59055,51.089233,34.990906,0.95,-1,-1,-1
228,286,243.23813,252.46503,104.98682,79.84918,0.95,-1,-1,-1
228,290,156.55884,158.84341,35.28076,23.325073,0.95,-1,-1,-1
228,292,326.6748,337.52087,127.900024,97.143555,0.95,-1,-1,-1
228,293,63.41556,166.32219,39.52328,31.43335,0.95,-1,-1,-1
228,295,2.4705505,299.23737,132.233,93.99902,0.95,-1,-1,-1
228,296,185.0,122.94116,21.000061,15.058838,0.95,-1,-1,-1
229,10,89.701096,205.90698,71.28244,65.65167,0.95,-1,-1,-1
229,75,164.82205,176.20805,46.215332,37.29959,0.95,-1,-1,-1
229,256,294.84338,134.16891,36.664185,28.453857,0.95,-1,-1,-1
229,263,350.50452,154.27246,39.324097,33.428833,0.95,-1,-1,-1
229,264,383.51846,129.0719,32.368225,20.965576,0.95,-1,-1,-1
229,266,290.29657,155.70203,34.10083,26.825226,0.95,-1,-1,-1
229,273,251.04318,183.39355,50.50531,35.964966,0.95,-1,-1,-1
229,275,294.9121,124.04657,23.73169,13.190186,0.95,-1,-1,-1
229,278,403.0781,194.07657,56.00525,48.059998,0.95,-1,-1,-1
229,280,74.577,182.9061,52.910416,40.638916,0.95,-1,-1,-1
229,286,257.23517,239.96722,98.73584,72.803955,0.95,-1,-1,-1
229,290,149.75674,168.20334,30.079895,20.23114,0.95,-1,-1,-1
229,292,351.81726,310.46155,106.32715,91.73871,0.95,-1,-1,-1
229,293,59.345856,166.80899,39.688934,32.62201,0.95,-1,-1,-1
229,295,22.772202,283.11078,137.5308,87.61084,0.95,-1,-1,-1
229,296,185.0,123.10794,20.847107,14.044983,0.95,-1,-1,-1
229,297,11.999695,363.23834,209.46762,150.64447,0.95,-1,-1,-1
229,298,139.94122,151.88239,29.000061,20.058838,0.95,-1,-1,-1
230,10,89.939316,206.61087,71.10312,59.42859,0.95,-1,-1,-1
230,75,164.30917,175.44348,46.666016,37.752747,0.95,-1,-1,-1
230,256,296.299,130.81404,30.645508,19.900238,0.95,-1,-1,-1
230,263,351.46017,150.84982,38.872437,32.158386,0.95,-1,-1,-1
230,264,381.3399,128.28558,31.905273,20.095825,0.95,-1,-1,-1
230,266,292.30832,153.33728,33.344116,26.759521,0.95,-1,-1,-1
230,273,256.19818,178.72092,51.309204,35.225525,0.95,-1,-1,-1
230,275,293.40375,124.06468,25.326294,12.950134,0.95,-1,-1,-1
230,278,404.4077,186.3375,52.03662,46.455322,0.95,-1,-1,-1
230,279,371.89612,118.93509,22.292236,16.723618,0.95,-1,-1,-1
230,280,55.01645,188.75833,62.172287,43.37195,0.95,-1,-1,-1
230,286,280.48706,226.13486,76.17395,65.89685,0.95,-1,-1,-1
230,290,140.67308,168.3872,36.783966,25.521362,0.95,-1,-1,-1
230,292,370.66965,283.6715,98.30029,81.78589,0.95,-1,-1,-1
230,295,67.06182,260.22192,124.37476,80.630005,0.95,-1,-1,-1
230,297,70.21313,334.11133,186.82697,133.53918,0.95,-1,-1,-1
230,299,222.94122,101.0,19.058838,13.058777,0.95,-1,-1,-1
231,10,88.06662,207.53104,72.993744,60.33194,0.95,-1,-1,-1
231,75,164.76596,176.458,46.842102,36.61862,0.95,-1,-1,-1
231,256,297.38034,130.31421,28.401306,16.049438,0.95,-1,-1,-1
231,263,353.48593,151.099,37.535767,29.154358,0.95,-1,-1,-1
231,264,379.91144,128.70993,30.443176,18.481384,0.95,-1,-1,-1
231,266,294.05307,148.69543,33.181885,26.811462,0.95,-1,-1,-1
231,273,263.4768,174.6402,46.5625,33.11505,0.95,-1,-1,-1
231,275,292.26843,123.408745,25.915283,13.529182,0.95,-1,-1,-1
231,278,404.43106,181.9678,50.88269,44.760803,0.95,-1,-1,-1
231,279,371.15118,119.34427,20.616455,15.565063,0.95,-1,-1,-1
231,280,36.793877,199.43507,62.258545,43.013977,0.95,-1,-1,-1
231,286,292.43616,221.1706,67.17407,56.3295,0.95,-1,-1,-1
231,290,131.49197,169.00275,42.616333,28.783142,0.95,-1,-1,-1
231,292,385.60077,265.46545,87.18237,74.68225,0.95,-1,-1,-1
231,295,102.97539,246.68945,109.96094,73.54266,0.95,-1,-1,-1
231,297,115.26376,304.46976,167.14676,117.81665,0.95,-1,-1,-1
231,299,222.10797,102.69417,18.89209,12.197845,0.95,-1,-1,-1
231,301,156.76477,132.94122,28.176453,17.0,0.95,-1,-1,-1
232,10,87.35393,207.225,72.40317,60.684784,0.95,-1,-1,-1
232,75,164.28528,176.189,46.25952,36.1886,0.95,-1,-1,-1
232,139,493.98376,150.9316,34.034668,25.081146,0.95,-1,-1,-1
232,256,297.021,129.58725,27.598999,15.304535,0.95,-1,-1,-1
232,263,351.3672,146.84363,38.46631,30.064148,0.95,-1,-1,-1
232,264,376.15387,127.6268,32.52466,17.893402,0.95,-1,-1,-1
232,266,295.72168,146.4527,32.580994,25.5932,0.95,-1,-1,-1
232,273,270.28455,171.4212,42.334595,31.134033,0.95,-1,-1,-1
232,275,291.92615,122.50044,27.436768,14.415131,0.95,-1,-1,-1
232,278,405.33347,176.1973,49.441895,43.012085,0.95,-1,-1,-1
232,280,14.492645,201.98322,66.164734,50.089478,0.95,-1,-1,-1
232,286,303.01086,214.04526,63.151733,53.129333,0.95,-1,-1,-1
232,290,121.622345,170.46765,45.38434,31.297852,0.95,-1,-1,-1
232,292,397.28772,248.59598,78.43744,67.79492,0.95,-1,-1,-1
232,293,44.787735,169.43605,41.642166,31.236206,0.95,-1,-1,-1
232,295,131.72089,237.39484,92.71039,66.450195,0.95,-1,-1,-1
232,297,156.38538,283.51843,144.55695,101.32977,0.95,-1,-1,-1
232,298,133.22113,153.01672,32.7518,18.956177,0.95,-1,-1,-1
232,299,221.12418,103.90378,18.875854,11.191101,0.95,-1,-1,-1
232,301,157.97305,138.03757,25.287842,18.694153,0.95,-1,-1,-1
233,10,88.39169,206.45258,68.25662,60.825806,0.95,-1,-1,-1
233,75,163.4487,175.43155,46.695038,37.33423,0.95,-1,-1,-1
233,247,330.40723,116.20357,35.170654,25.57962,0.95,-1,-1,-1
233,263,354.88715,144.13039,34.36621,28.534546,0.95,-1,-1,-1
233,264,374.12958,124.65976,30.71991,18.349518,0.95,-1,-1,-1
233,266,296.73087,138.57864,32.45764,28.463562,0.95,-1,-1,-1
233,273,275.6349,167.85286,40.266968,28.539154,0.95,-1,-1,-1
233,275,291.8766,122.812775,26.682861,14.100464,0.95,-1,-1,-1
233,278,405.95715,171.17749,47.862427,38.598083,0.95,-1,-1,-1
233,280,7.181404,199.49023,62.938393,59.28784,0.95,-1,-1,-1
233,286,311.20172,203.38255,58.91516,50.941254,0.95,-1,-1,-1
233,290,110.85727,173.59827,47.687256,30.16278,0.95,-1,-1,-1
233,292,410.72833,238.24408,69.769165,58.89044,0.95,-1,-1,-1
233,293,47.71783,149.63907,56.163334,55.95273,0.95,-1,-1,-1
233,295,149.62607,224.51556,89.43625,63.55713,0.95,-1,-1,-1
233,297,190.48035,265.10754,125.0188,94.059204,0.95,-1,-1,-1
233,298,131.85287,151.63567,34.60486,24.037048,0.95,-1,-1,-1
233,299,220.85,104.232605,18.889832,11.640961,0.95,-1,-1,-1
233,301,156.68097,138.55417,26.16272,21.465637,0.95,-1,-1,-1
234,10,89.44064,204.85193,66.03175,64.14984,0.95,-1,-1,-1
234,75,163.13196,174.4903,47.51709,37.770996,0.95,-1,-1,-1
234,263,353.38278,141.99393,34.882507,27.37851,0.95,-1,-1,-1
234,264,370.8067,122.28534,28.091309,18.546295,0.95,-1,-1,-1
234,266,296.85822,135.7561,33.16028,28.302368,0.95,-1,-1,-1
234,273,279.81042,164.13565,37.04071,28.329895,0.95,-1,-1,-1
234,275,289.30713,122.27639,27.691895,15.297127,0.95,-1,-1,-1
234,278,407.1703,169.69366,44.893127,35.13745,0.95,-1,-1,-1
234,280,0.2596588,208.93567,48.483482,62.019653,0.95,-1,-1,-1
234,286,317.94598,196.65872,56.523804,46.446198,0.95,-1,-1,-1
234,290,99.12123,177.34137,47.807632,31.699585,0.95,-1,-1,-1
234,292,417.43173,223.31253,62.43268,58.7471,0.95,-1,-1,-1
234,293,36.45598,149.28464,63.635406,63.35382,0.95,-1,-1,-1
234,295,172.7287,215.81564,81.50488,57.98813,0.95,-1,-1,-1
234,297,218.07114,248.80325,109.49158,84.9881,0.95,-1,-1,-1
234,298,130.04776,155.39703,36.574707,24.232483,0.95,-1,-1,-1
234,299,219.36215,103.58363,19.621582,12.52832,0.95,-1,-1,-1
234,301,152.54596,132.6889,32.43152,26.703918,0.95,-1,-1,-1
235,10,89.8376,204.89923,67.15782,65.412384,0.95,-1,-1,-1
235,75,162.36127,173.4818,48.483826,38.58905,0.95,-1,-1,-1
235,263,352.6015,141.37181,34.533813,27.014404,0.95,-1,-1,-1
235,264,367.64685,121.44524,29.728516,19.29477,0.95,-1,-1,-1
235,266,297.9796,131.58481,31.5531,30.248169,0.95,-1,-1,-1
235,273,283.57367,161.65863,34.021973,26.3956,0.95,-1,-1,-1
235,278,406.672,167.54727,44.657715,35.31073,0.95,-1,-1,-1
235,280,-2.595419,222.88437,28.52619,56.38556,0.95,-1,-1,-1
235,286,324.2416,188.07022,54.1084,45.68863,0.95,-1,-1,-1
235,289,182.0083,114.01305,23.97284,11.983429,0.95,-1,-1,-1
235,290,83.061356,183.96451,47.78772,34.89688,0.95,-1,-1,-1
235,292,421.10828,217.38434,58.22638,53.0029,0.95,-1,-1,-1
235,293,40.58351,147.20416,54.14923,53.790466,0.95,-1,-1,-1
235,295,190.94913,207.87646,76.01459,53.484253,0.95,-1,-1,-1
235,297,239.36826,237.23631,97.51166,75.966934,0.95,-1,-1,-1
235,298,127.41834,156.7228,35.85894,26.33136,0.95,-1,-1,-1
235,299,218.87228,103.32345,19.187042,12.848419,0.95,-1,-1,-1
235,301,150.45729,134.2477,34.543427,26.220734,0.95,-1,-1,-1
235,304,288.23157,356.0627,156.29688,150.99664,0.95,-1,-1,-1
236,10,88.026,204.9216,68.904144,65.88513,0.95,-1,-1,-1
236,75,162.07257,173.75641,49.502655,38.24417,0.95,-1,-1,-1
236,263,352.11743,138.69888,33.846436,26.293274,0.95,-1,-1,-1
236,264,362.59326,120.53357,34.291138,19.5961,0.95,-1,-1,-1
236,266,297.53815,128.2034,31.02246,28.413483,0.95,-1,-1,-1
236,273,287.86646,158.32794,31.730103,26.419464,0.95,-1,-1,-1
236,289,182.56828,114.0691,24.029266,11.95549,0.95,-1,-1,-1
236,290,65.425705,191.64542,49.049805,36.054626,0.95,-1,-1,-1
236,292,423.107,205.99161,56.458557,51.843475,0.95,-1,-1,-1
236,295,206.758,198.81206,68.07953,50.034668,0.95,-1,-1,-1
236,297,255.82278,232.6751,84.115845,64.928604,0.95,-1,-1,-1
236,298,120.43086,159.88708,40.97754,27.744751,0.95,-1,-1,-1
236,299,218.04497,103.89606,19.718323,12.2777405,0.95,-1,-1,-1
236,301,149.77518,134.8017,35.232483,26.638428,0.95,-1,-1,-1
236,304,323.6364,328.98895,135.61499,116.09027,0.95,-1,-1,-1
237,10,87.33688,204.281,69.57474,66.70892,0.95,-1,-1,-1
